spawn_index,name,x,y,z,yaw,road_id,lane_id,lane_width,is_junction
157,SP_157,5.989376068115234,207.50567626953125,0.27530714869499207,-0.142974853515625,101,3,3.5,True
158,SP_158,-20.033100128173828,204.00567626953125,0.27530714869499207,-0.142974853515625,101,2,3.5,True
159,SP_159,-11.42436695098877,207.50567626953125,0.27530714869499207,-0.142974853515625,101,3,3.5,True
160,SP_160,4.9976983070373535,55.38755798339844,0.27530714869499207,-88.8912353515625,30,5,3.5,False
161,SP_161,1.4983549118041992,62.019832611083984,0.27530714869499207,-88.8912353515625,30,4,3.5,False
162,SP_162,4.672596454620361,69.6249771118164,0.27530714869499207,-88.8912353515625,30,5,3.5,False
163,SP_163,1.6732555627822876,79.5572509765625,0.27530714869499207,-88.8912353515625,30,4,3.5,False
164,SP_164,-6.446169853210449,-61.717132568359375,0.27530714869499207,92.00418853759766,28,3,3.5,False
165,SP_165,-2.6483113765716553,-69.89472961425781,0.27530714869499207,92.00418853759766,28,2,3.5,False
166,SP_166,-6.446169853210449,-79.05502319335938,0.27530714869499207,92.00418853759766,28,3,3.5,False
167,SP_167,-1.848311424255371,-87.23261260986328,0.27530714869499207,92.00418853759766,28,2,3.5,False
168,SP_168,-55.04970169067383,0.5458329319953918,0.27530714869499207,1.6669410467147827,61,1,3.5,False
169,SP_169,-77.88716888427734,23.34420394897461,0.3499999940395355,-90.15623474121094,943,1,3.5,True
170,SP_170,-74.38717651367188,25.734657287597656,0.3499999940395355,-90.15623474121094,874,3,3.5,True
171,SP_171,-77.88716888427734,33.20692825317383,0.6488781571388245,-90.15623474121094,4,2,3.5,False
172,SP_172,-74.38717651367188,41.99738311767578,0.9488781690597534,-90.15623474121094,4,3,3.5,False
173,SP_173,-77.88716888427734,52.04116439819336,1.0072969198226929,-90.15623474121094,4,2,3.5,False
174,SP_174,-74.38717651367188,59.43162155151367,1.2072968482971191,-90.15623474121094,4,3,3.5,False
175,SP_175,-77.68716430664062,68.35857391357422,1.3020741939544678,-90.15623474121094,4,2,3.5,False
176,SP_176,-74.38717651367188,77.34902954101562,1.1020742654800415,-90.15623474121094,4,3,3.5,False
177,SP_177,-77.88716888427734,87.72563934326172,1.0,-90.15623474121094,4,2,3.5,False
178,SP_178,-74.38717651367188,99.71611022949219,0.699999988079071,-90.15623474121094,4,3,3.5,False
179,SP_179,-88.25486755371094,106.20687866210938,0.7204756140708923,89.78770446777344,4,-2,3.5,False
180,SP_180,-84.65489196777344,114.3951644897461,0.5204756259918213,89.78767395019531,4,-1,3.5,False
181,SP_181,-88.16754913330078,36.74227523803711,0.5812947154045105,89.78770446777344,4,-2,3.5,False
182,SP_182,-84.76719665527344,51.93092727661133,1.0812946557998657,89.78767395019531,4,-1,3.5,False
183,SP_183,-149.06358337402344,91.1715087890625,0.27530714869499207,89.62203216552734,22,-1,3.5,False
184,SP_184,-95.44482421875,136.11587524414062,0.27530714869499207,-0.597991943359375,239,-1,3.5,True
185,SP_185,-108.41058349609375,136.3158721923828,0.27530714869499207,-0.597991943359375,23,-1,3.5,False
186,SP_186,-121.301513671875,136.41587829589844,0.27530714869499207,-0.597991943359375,23,-1,3.5,False
187,SP_187,-56.30329895019531,131.56495666503906,0.6753071546554565,176.6312713623047,24,1,3.5,False
188,SP_188,-43.27096939086914,131.1649627685547,0.27530714869499207,176.6312713623047,24,1,3.5,False
189,SP_189,-5.924473762512207,102.77865600585938,0.27530714869499207,89.63746643066406,30,-1,3.5,False
190,SP_190,-9.42440414428711,112.99644470214844,0.27530714869499207,89.63746643066406,30,-2,3.5,False
191,SP_191,-5.941557884216309,82.5765151977539,0.27530714869499207,89.63746643066406,30,-1,3.5,False
192,SP_192,-9.441488265991211,91.99429321289062,0.27530714869499207,89.63746643066406,30,-2,3.5,False
193,SP_193,-6.448509216308594,61.04201889038086,0.27530714869499207,89.63746643066406,30,-1,3.5,False
194,SP_194,-9.948439598083496,70.05980682373047,0.27530714869499207,89.63746643066406,30,-2,3.5,False
195,SP_195,9.184539794921875,-101.7431640625,0.27530714869499207,-88.58641815185547,28,-2,3.5,False
196,SP_196,5.778288841247559,-113.2294921875,0.27530714869499207,-88.8760986328125,28,-1,3.5,False
197,SP_197,239.20333862304688,115.79348754882812,0.9528071284294128,-88.60533905029297,67,2,3.5,False
198,SP_198,242.7023162841797,129.078125,1.3528071641921997,-88.60674285888672,67,3,3.5,False
199,SP_199,245.1942138671875,28.095138549804688,0.27530714869499207,-88.60674285888672,66,3,3.5,False
200,SP_200,241.69525146484375,17.510042190551758,0.27530714869499207,-88.60674285888672,1166,2,3.5,True
201,SP_201,-24.304346084594727,-135.2921600341797,0.5753071308135986,1.2272652387619019,19,1,3.5,False
202,SP_202,-36.63099670410156,-194.92361450195312,0.27530714869499207,1.439546823501587,2,3,3.5,False
203,SP_203,-28.24283790588379,-198.42250061035156,0.27530714869499207,1.4395438432693481,2,2,3.5,False
204,SP_204,128.56423950195312,-190.39999389648438,0.27530714869499207,0.0,0,3,3.5,False
205,SP_205,117.0642318725586,-194.39999389648438,0.27530714869499207,0.0,0,2,3.5,False
206,SP_206,150.91949462890625,-162.6256103515625,4.518007278442383,90.9964828491211,73,-1,3.5,False
207,SP_207,149.95828247070312,-102.33649444580078,8.305596351623535,90.9964828491211,74,-1,3.5,False
208,SP_208,-78.1241683959961,-81.23867797851562,0.27530714869499207,-90.15623474121094,3,2,3.5,False
209,SP_209,-74.62417602539062,-95.04823303222656,0.27530714869499207,-90.15623474121094,3,3,3.5,False
210,SP_210,-77.98506927490234,-30.23978042602539,0.27530714869499207,-90.15623474121094,3,2,3.5,False
211,SP_211,-74.4850845336914,-44.04933166503906,0.27530714869499207,-90.15623474121094,3,3,3.5,False
212,SP_212,-84.95662689208984,-23.27829933166504,0.27530714869499207,89.84374237060547,3,-1,3.5,False
213,SP_213,-88.45661163330078,-33.56875991821289,0.27530714869499207,89.84374237060547,3,-2,3.5,False
214,SP_214,-85.04080963134766,-54.07712173461914,0.27530714869499207,89.84374237060547,3,-1,3.5,False
215,SP_215,-88.54078674316406,-64.36758422851562,0.27530714869499207,89.84374237060547,3,-2,3.5,False
216,SP_216,-85.14688110351562,-92.97565460205078,0.27530714869499207,89.84374237060547,3,-1,3.5,False
217,SP_217,-88.64686584472656,-103.26611328125,0.27530714869499207,89.84374237060547,3,-2,3.5,False
218,SP_218,-148.98947143554688,-36.040218353271484,0.4235570430755615,90.02982330322266,20,-1,3.5,False
219,SP_219,-148.97052001953125,-72.44021606445312,0.9952509999275208,90.02982330322266,20,-1,3.5,False
220,SP_220,-145.51931762695312,21.290267944335938,0.27530714869499207,-89.97014617919922,21,1,3.5,False
221,SP_221,-31.32554054260254,131.2431640625,0.27530714869499207,178.70315551757812,24,1,3.5,False
222,SP_222,-47.46503448486328,135.09120178222656,0.27530714869499207,-1.29681396484375,24,-1,3.5,False
223,SP_223,-25.969865798950195,134.6634979248047,0.27530714869499207,-1.29681396484375,24,-1,3.5,False
224,SP_224,31.28297996520996,-207.2210693359375,0.27530714869499207,-178.5604705810547,1,-2,3.5,False
225,SP_225,28.79505157470703,-203.72216796875,0.27530714869499207,-178.5604705810547,1,-1,3.5,False
226,SP_226,62.240394592285156,-192.64495849609375,0.27530714869499207,1.439546823501587,1,3,3.5,False
227,SP_227,54.12854766845703,-196.1438446044922,0.27530714869499207,1.4395438432693481,1,2,3.5,False
228,SP_228,117.40164947509766,-205.05718994140625,0.27530714869499207,-178.5604705810547,0,-2,3.5,False
229,SP_229,108.61357879638672,-201.75830078125,0.27530714869499207,-178.5604705810547,0,-1,3.5,False
